Respondent_ID,Gender,Age_Group,Political_Party,Education_Level,Race_Ethnicity,Economic_View,Unity_View,Financial_Status,Registered_Voter,Voted_in_2024
5363,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2403,A woman,30-49,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,No
8607,A man,65+,Something else,Some College,White non-Hispanic,Good,Refused/Web blank,Meet my basic expenses with a little left over for extras,Not sure,No
2782,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5348,A woman,30-49,Independent,Some College,White non-Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
15118,A man,18-29,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
13515,A man,30-49,Democrat,Some College,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
2689,A man,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
10920,A man,50-64,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
17075,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
18119,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2021,A man,50-64,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
12745,A man,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14510,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9140,A man,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14858,A woman,50-64,Something else,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
12961,A woman,30-49,Democrat,H.S. graduate or less,Black non-Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,No
827,A man,50-64,Something else,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5017,A man,18-29,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17119,A woman,18-29,Independent,College graduate+,Asian non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
7989,A man,30-49,Republican,Some College,Other,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15936,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Not sure,No
1668,A man,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
13833,A woman,30-49,Democrat,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
16577,A woman,30-49,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13873,A man,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5414,A man,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14773,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
10828,A woman,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15896,A woman,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Poor,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
17328,A man,30-49,Democrat,College graduate+,Hispanic,Poor,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6211,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14231,A man,50-64,Republican,College graduate+,Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2597,A man,30-49,Independent,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2190,A man,50-64,Something else,College graduate+,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4523,A woman,50-64,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8822,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
482,A man,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
8525,A woman,30-49,Independent,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18156,A man,30-49,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
13791,A woman,18-29,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3035,A man,65+,Republican,College graduate+,Other,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
904,A woman,50-64,Independent,H.S. graduate or less,Hispanic,Poor,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
8755,A woman,30-49,Independent,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
17775,A woman,65+,Democrat,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12375,A woman,65+,Democrat,College graduate+,Other,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5714,A woman,30-49,Something else,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
17466,A man,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15556,A man,30-49,Republican,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12029,A man,50-64,Republican,Some College,Black non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,No,No
